chr	start	end	peak	int_effect	int_qval	SocvSol	priority_gene	fly_protein	fly_Name	fly_Symbol	all_genes	fly_protein_all	fly_Name_all	fly_Symbol_all
LALB_chr_7	1870198	1871389	LALB_chr_7,Parent=peak30973	0.966899951	0.007102328	solitary	LALB_v3.1_05741	NP_726006.3	Retinal Homeobox	Rx	LALB_v3.1_05741	NP_726006.3	Retinal Homeobox	Rx
LALB_chr_7	2511810	2513515	LALB_chr_7,Parent=peak31022	0.817917804	0.02268697	solitary	LALB_v3.1_05766,LALB_v3.1_05767	NA	NA	NA	LALB_v3.1_05766,LALB_v3.1_05767	NA	NA	NA
LALB_chr_7	2696992	2697789	LALB_chr_7,Parent=peak31039	0.510627974	0.033128987	solitary	LALB_v3.1_05784	NA	NA	NA	LALB_v3.1_05784	NA	NA	NA
LALB_chr_7	3020007	3020610	LALB_chr_7,Parent=peak31071	1.126384911	0.033114163	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	3435140	3436525	LALB_chr_7,Parent=peak31113	-0.628683969	0.024147553	social	LALB_v3.1_05811	NA	NA	NA	LALB_v3.1_05811,LALB_v3.1_05810	NA	NA	NA
LALB_chr_7	3454515	3455619	LALB_chr_7,Parent=peak31116	0.505492867	0.022865546	solitary	LALB_v3.1_05813	NP_477281.1	Aminolevulinate synthase	Alas	LALB_v3.1_05812,LALB_v3.1_05813,LALB_v3.1_05814,LALB_v3.1_05811,LALB_v3.1_05815	NP_651657.1,NP_477281.1,NP_725084.2	beta1,4-N-acetylgalactosaminyltransferase B,Aminolevulinate synthase,Endoplasmic reticulum p60	beta4GalNAcTB,Alas,ERp60
LALB_chr_7	3529097	3530514	LALB_chr_7,Parent=peak31126	0.73980339	0.028767438	solitary	LALB_v3.1_05824	NA	NA	NA	LALB_v3.1_05821,LALB_v3.1_05824,LALB_v3.1_05822,LALB_v3.1_05823,LALB_v3.1_05825	NP_609125.4,NP_648048.1	Zizimin,Vacuolar protein sorting 8	Ziz,Vps8
LALB_chr_7	3541811	3542470	LALB_chr_7,Parent=peak31127	-0.600792967	0.040285135	social	LALB_v3.1_05825	NP_648048.1	Vacuolar protein sorting 8	Vps8	LALB_v3.1_05825,LALB_v3.1_05824,LALB_v3.1_05826	NP_648048.1	Vacuolar protein sorting 8	Vps8
LALB_chr_7	4204177	4204988	LALB_chr_7,Parent=peak31206	0.799379082	0.036236388	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	4682736	4683677	LALB_chr_7,Parent=peak31262	-0.7993042	0.030158567	social	LALB_v3.1_05898	NP_647901.1	uncharacterized protein	CG15020	LALB_v3.1_05898	NP_647901.1	uncharacterized protein	CG15020
LALB_chr_7	4980690	4982207	LALB_chr_7,Parent=peak31302	-0.615220894	0.013181663	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	5467039	5469069	LALB_chr_7,Parent=peak31345	-1.035343127	0.033969104	social	LALB_v3.1_05904	NA	NA	NA	LALB_v3.1_05904	NA	NA	NA
LALB_chr_7	5548102	5549474	LALB_chr_7,Parent=peak31355	0.767346372	0.014924291	solitary	LALB_v3.1_05914	NP_610314.1	uncharacterized protein	CG12107	LALB_v3.1_05914,LALB_v3.1_05916,LALB_v3.1_05913,LALB_v3.1_05915	NP_610314.1,NP_647948.1	uncharacterized protein,Threonyl-carbamoyl synthesis 5	CG12107,Tcs5
LALB_chr_7	6070302	6071280	LALB_chr_7,Parent=peak31403	-1.68554186	0.004475086	social	LALB_v3.1_05930	NP_731907.1	crossveinless c	cv-c	LALB_v3.1_05930	NP_731907.1	crossveinless c	cv-c
LALB_chr_7	6252980	6253574	LALB_chr_7,Parent=peak31419	-0.856328105	0.007355757	social	LALB_v3.1_05930	NP_731907.1	crossveinless c	cv-c	LALB_v3.1_05930	NP_731907.1	crossveinless c	cv-c
LALB_chr_7	6390906	6393014	LALB_chr_7,Parent=peak31434	0.888116275	0.007655704	solitary	LALB_v3.1_05932	NA	NA	NA	LALB_v3.1_05932	NA	NA	NA
LALB_chr_7	6401080	6402575	LALB_chr_7,Parent=peak31435	0.454564439	0.024887294	solitary	LALB_v3.1_05932	NA	NA	NA	LALB_v3.1_05932	NA	NA	NA
LALB_chr_7	7772344	7772857	LALB_chr_7,Parent=peak31559	0.743311199	0.030956868	solitary	LALB_v3.1_05966	NP_650925.1	Kainate-type ionotropic glutamate receptor subunit 1D	KaiR1D	LALB_v3.1_05966	NP_650925.1	Kainate-type ionotropic glutamate receptor subunit 1D	KaiR1D
LALB_chr_7	8218318	8220072	LALB_chr_7,Parent=peak31607	-0.778151488	0.031859043	social	LALB_v3.1_05981	NA	NA	NA	LALB_v3.1_05981	NA	NA	NA
LALB_chr_7	8423230	8424976	LALB_chr_7,Parent=peak31626	0.607556759	0.037139029	solitary	LALB_v3.1_05988	NA	NA	NA	LALB_v3.1_05988	NA	NA	NA
LALB_chr_7	8453627	8454291	LALB_chr_7,Parent=peak31629	0.737789164	0.012519372	solitary	LALB_v3.1_05988	NA	NA	NA	LALB_v3.1_05988	NA	NA	NA
LALB_chr_7	8645156	8646058	LALB_chr_7,Parent=peak31643	-0.61325151	0.037196685	social	LALB_v3.1_05988	NA	NA	NA	LALB_v3.1_05988	NA	NA	NA
LALB_chr_7	9222398	9223171	LALB_chr_7,Parent=peak31692	-0.683791655	0.00613448	social	LALB_v3.1_05996	NP_610696.1	uncharacterized protein, isoform A	CG13197	LALB_v3.1_05996	NP_610696.1	uncharacterized protein, isoform A	CG13197
LALB_chr_7	9293196	9294886	LALB_chr_7,Parent=peak31704	-0.359608006	0.040583275	social	LALB_v3.1_05997	NA	NA	NA	LALB_v3.1_05997	NA	NA	NA
LALB_chr_7	9383219	9384456	LALB_chr_7,Parent=peak31716	-0.70833987	0.020644569	social	LALB_v3.1_05997	NA	NA	NA	LALB_v3.1_05997	NA	NA	NA
LALB_chr_7	9794706	9795812	LALB_chr_7,Parent=peak31756	-0.6146457	0.035380973	social	LALB_v3.1_06010	NP_650208.1	uncharacterized protein	CG5608	LALB_v3.1_06010,LALB_v3.1_06011	NP_650208.1,NP_609814.1	uncharacterized protein,uncharacterized protein, isoform A	CG5608,CG13282
LALB_chr_7	9946298	9948018	LALB_chr_7,Parent=peak31771	-0.677064167	0.001734474	social	LALB_v3.1_06017	NA	NA	NA	LALB_v3.1_06016,LALB_v3.1_06018,LALB_v3.1_06017	NP_524006.1	Laminin B2	LanB2
LALB_chr_7	10035738	10036683	LALB_chr_7,Parent=peak31778	-0.634233919	0.009046828	social	LALB_v3.1_06023	NP_648552.1	Rho GTPase activating protein at 68F	RhoGAP68F	LALB_v3.1_06023,,LALB_v3.1_06024	NP_648552.1	Rho GTPase activating protein at 68F	RhoGAP68F
LALB_chr_7	10141266	10142034	LALB_chr_7,Parent=peak31788	-0.854541609	0.00159837	social	LALB_v3.1_06033	NA	NA	NA	LALB_v3.1_06033	NA	NA	NA
LALB_chr_7	10312116	10313129	LALB_chr_7,Parent=peak31805	-0.651041843	0.033144612	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	10789707	10790403	LALB_chr_7,Parent=peak31873	0.907098289	0.001060581	solitary	LALB_v3.1_06051	NA	NA	NA	LALB_v3.1_06051,LALB_v3.1_06054,LALB_v3.1_06052,LALB_v3.1_06053	NP_524644.1,NP_659573.1	almondex,eukaryotic translation initiation factor 6	amx,eIF6
LALB_chr_7	10933476	10934213	LALB_chr_7,Parent=peak31897	-0.588354267	0.039936436	social	LALB_v3.1_06057	NP_611016.2	Golgi pH Regulator	GPHR	LALB_v3.1_06059,LALB_v3.1_06056,LALB_v3.1_06058,LALB_v3.1_06057	NP_648017.1,NP_651184.1,NP_611016.2	uncharacterized protein,uncharacterized protein,Golgi pH Regulator	CG10472,CG10214,GPHR
LALB_chr_7	11426418	11427224	LALB_chr_7,Parent=peak31939	1.189417478	0.014924291	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	12119680	12120788	LALB_chr_7,Parent=peak31992	-0.964791602	0.041222997	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	12347320	12348182	LALB_chr_7,Parent=peak32004	-0.833029604	0.045185454	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	12759547	12761440	LALB_chr_7,Parent=peak32027	0.501031248	0.046972868	solitary	LALB_v3.1_06079	NA	NA	NA	LALB_v3.1_06079	NA	NA	NA
LALB_chr_7	13065025	13065777	LALB_chr_7,Parent=peak32057	-0.728985032	0.025978653	social	LALB_v3.1_06082	NA	NA	NA	LALB_v3.1_06082	NA	NA	NA
LALB_chr_7	13334315	13335174	LALB_chr_7,Parent=peak32080	1.506765025	2.68E-05	solitary	LALB_v3.1_06086	NP_524158.2	pipe	pip	LALB_v3.1_06086	NP_524158.2	pipe	pip
LALB_chr_7	13715041	13716886	LALB_chr_7,Parent=peak32121	0.777446786	0.000421772	solitary	LALB_v3.1_06097	NA	NA	NA	LALB_v3.1_06098,LALB_v3.1_06097	NA	NA	NA
LALB_chr_7	13792271	13793479	LALB_chr_7,Parent=peak32132	0.835380965	0.003045929	solitary	LALB_v3.1_06104	NA	NA	NA	LALB_v3.1_06104,LALB_v3.1_06103	NA	NA	NA
LALB_chr_7	13942363	13943268	LALB_chr_7,Parent=peak32158	0.504778925	0.030859066	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	13969594	13971217	LALB_chr_7,Parent=peak32160	0.548187787	0.013471895	solitary	LALB_v3.1_06107	NP_524793.2	myospheroid	mys	LALB_v3.1_06107	NP_524793.2	myospheroid	mys
LALB_chr_7	13980435	13981796	LALB_chr_7,Parent=peak32161	-0.514472954	0.044436671	social	LALB_v3.1_06107	NP_524793.2	myospheroid	mys	LALB_v3.1_06107	NP_524793.2	myospheroid	mys
LALB_chr_7	14643000	14644252	LALB_chr_7,Parent=peak32239	0.952538321	0.030721111	solitary	LALB_v3.1_06125	NA	NA	NA	LALB_v3.1_06125	NA	NA	NA
LALB_chr_7	14883096	14884789	LALB_chr_7,Parent=peak32263	0.479103263	0.032760904	solitary	LALB_v3.1_06125	NA	NA	NA	LALB_v3.1_06125	NA	NA	NA
LALB_chr_7	15386442	15387205	LALB_chr_7,Parent=peak32311	-0.592317853	0.034755795	social	LALB_v3.1_06143	NA	NA	NA	LALB_v3.1_06142,LALB_v3.1_06144,LALB_v3.1_06143	NP_608919.1	Bub1 kinase	Bub1
LALB_chr_7	15646407	15647145	LALB_chr_7,Parent=peak32334	-0.696284898	0.04662897	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	15655361	15656313	LALB_chr_7,Parent=peak32336	0.915574092	0.037139029	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	15790579	15791640	LALB_chr_7,Parent=peak32349	0.75862344	0.018735063	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	15830279	15831193	LALB_chr_7,Parent=peak32355	0.528719245	0.017834351	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	15967676	15968892	LALB_chr_7,Parent=peak32364	-0.60406147	0.018958042	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	16010806	16012145	LALB_chr_7,Parent=peak32370	-1.254982877	0.000606497	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	16139844	16141360	LALB_chr_7,Parent=peak32386	-0.60044459	0.011027155	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	16451787	16452468	LALB_chr_7,Parent=peak32414	-0.599620444	0.03138537	social	LALB_v3.1_06164	NP_610020.1	brain washing	bwa	LALB_v3.1_06164,LALB_v3.1_06161,LALB_v3.1_06162,LALB_v3.1_06163	NP_610020.1,NP_609084.1	brain washing,Fibroblast growth factor receptor 1 oncogene partner 2	bwa,Fgop2
LALB_chr_7	16634476	16635874	LALB_chr_7,Parent=peak32439	0.520669915	0.031859043	solitary	LALB_v3.1_06177	NP_511091.4	ocelliless	oc	LALB_v3.1_06177	NP_511091.4	ocelliless	oc
LALB_chr_7	16651708	16655406	LALB_chr_7,Parent=peak32443	0.74931283	0.001060581	solitary	LALB_v3.1_06178	NA	NA	NA	LALB_v3.1_06177,LALB_v3.1_06178	NP_511091.4	ocelliless	oc
LALB_chr_7	17201207	17202204	LALB_chr_7,Parent=peak32567	0.467752544	0.046288269	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	17969487	17970163	LALB_chr_7,Parent=peak32678	0.773221987	0.028767438	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_7	18551263	18552567	LALB_chr_7,Parent=peak32766	-0.657406647	0.007849594	social	LALB_v3.1_06251	NA	NA	NA	LALB_v3.1_06251	NA	NA	NA
LALB_chr_7	18601667	18602486	LALB_chr_7,Parent=peak32777	0.592335724	0.049792063	solitary	LALB_v3.1_06251	NA	NA	NA	LALB_v3.1_06251	NA	NA	NA
LALB_chr_8	495660	496875	LALB_chr_8,Parent=peak32856	0.654942222	0.020939701	solitary	LALB_v3.1_06318,LALB_v3.1_06319	NP_572777.2	LSM12 homolog a	Lsm12a	LALB_v3.1_06318,LALB_v3.1_06319,LALB_v3.1_06320	NP_572777.2,NP_650521.1	LSM12 homolog a,uncharacterized protein	Lsm12a,CG10185
LALB_chr_8	728664	729452	LALB_chr_8,Parent=peak32888	-0.625666987	0.031811798	social	LALB_v3.1_06337	NA	NA	NA	LALB_v3.1_06337,LALB_v3.1_06336	NP_572683.1	uncharacterized protein, isoform B	CG42249
LALB_chr_8	912694	914855	LALB_chr_8,Parent=peak32908	-0.678215768	0.025524291	social	LALB_v3.1_06343	NP_523424.2	runt	run	LALB_v3.1_06343	NP_523424.2	runt	run
LALB_chr_8	1017986	1020008	LALB_chr_8,Parent=peak32918	-0.601716562	0.023635638	social	LALB_v3.1_06345	NP_001259745.1,NP_608400.2	Runt related B,Runt related A	RunxB,RunxA	LALB_v3.1_06345	NP_001259745.1,NP_608400.2	Runt related B,Runt related A	RunxB,RunxA
LALB_chr_8	1048003	1049819	LALB_chr_8,Parent=peak32922	0.707996631	0.010076948	solitary	LALB_v3.1_06345	NP_001259745.1,NP_608400.2	Runt related B,Runt related A	RunxB,RunxA	LALB_v3.1_06345	NP_001259745.1,NP_608400.2	Runt related B,Runt related A	RunxB,RunxA
LALB_chr_8	1284560	1286965	LALB_chr_8,Parent=peak32970	1.310942514	0.000794058	solitary	LALB_v3.1_06356	NA	NA	NA	LALB_v3.1_06356,LALB_v3.1_06355	NP_609963.1	Alkaline phosphatase 12	Alp12
LALB_chr_8	1509096	1510197	LALB_chr_8,Parent=peak33013	0.543772729	0.045185454	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_8	1526015	1527731	LALB_chr_8,Parent=peak33017	0.692907794	0.003691709	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_8	1901291	1904376	LALB_chr_8,Parent=peak33060	-0.653202499	0.005462084	social	LALB_v3.1_06397,LALB_v3.1_06398	NP_650256.2	uncharacterized protein	CG7966	LALB_v3.1_06396,LALB_v3.1_06397,LALB_v3.1_06398,LALB_v3.1_06399,LALB_v3.1_06400,LALB_v3.1_06395,LALB_v3.1_06401	NP_511117.1,NP_650256.2,NP_001261603.1	lethal (1) 10Bb,uncharacterized protein,uncharacterized protein, isoform A	l(1)10Bb,CG7966,CG43783
LALB_chr_8	1954965	1955976	LALB_chr_8,Parent=peak33070	1.214984395	0.001060581	solitary	LALB_v3.1_06410	NP_727132.1	no-on-and-no-off transient C	nonC	LALB_v3.1_06409,LALB_v3.1_06410	NP_572360.1,NP_727132.1	TATA element modulatory factor,no-on-and-no-off transient C	Tmf,nonC
LALB_chr_8	2456838	2457468	LALB_chr_8,Parent=peak33131	0.663263698	0.016822508	solitary	LALB_v3.1_06427	NA	NA	NA	LALB_v3.1_06427	NA	NA	NA
LALB_chr_8	2474297	2474929	LALB_chr_8,Parent=peak33138	0.730020032	0.010906011	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_8	3590772	3593414	LALB_chr_8,Parent=peak33360	0.794824295	0.005177839	solitary	LALB_v3.1_06461,LALB_v3.1_06462	NP_001104460.2,NP_611060.2	spookier,uncharacterized protein, isoform A	spok,CG8249	LALB_v3.1_06461,LALB_v3.1_06462	NP_001104460.2,NP_611060.2	spookier,uncharacterized protein, isoform A	spok,CG8249
LALB_chr_8	3611319	3613703	LALB_chr_8,Parent=peak33364	0.413125287	0.028469266	solitary	LALB_v3.1_06463	NA	NA	NA	LALB_v3.1_06462,LALB_v3.1_06463	NP_611060.2	uncharacterized protein, isoform A	CG8249
LALB_chr_8	3948826	3950037	LALB_chr_8,Parent=peak33425	-0.699952068	0.023304002	social	LALB_v3.1_06474	NA	NA	NA	LALB_v3.1_06474	NA	NA	NA
LALB_chr_8	3991637	3993464	LALB_chr_8,Parent=peak33430	-1.044249724	0.006816203	social	LALB_v3.1_06478,LALB_v3.1_06479	NP_610462.3,NP_573341.1	shrub,uncharacterized protein, isoform A	shrb,CG7378	LALB_v3.1_06476,LALB_v3.1_06478,LALB_v3.1_06479,LALB_v3.1_06482,LALB_v3.1_06475,LALB_v3.1_06477,LALB_v3.1_06480,LALB_v3.1_06481	NP_610462.3,NP_573341.1,NP_647932.1,NP_650704.1,NP_572162.2,NP_477025.1,NP_523530.1	shrub,uncharacterized protein, isoform A,Leucyl-tRNA synthetase, mitochondrial,uncharacterized protein,uncharacterized protein,pavarotti,Ribosomal protein L13	shrb,CG7378,LeuRS-m,CG14312,CG3626,pav,RpL13
LALB_chr_8	4070385	4072289	LALB_chr_8,Parent=peak33438	0.674681084	0.008584681	solitary	LALB_v3.1_06491	NP_608393.1	uncharacterized protein, isoform B	CG11710	LALB_v3.1_06491,LALB_v3.1_06490	NP_608393.1	uncharacterized protein, isoform B	CG11710
LALB_chr_8	4472394	4473311	LALB_chr_8,Parent=peak33498	-0.57640033	0.009046828	social	LALB_v3.1_06529	NP_001097315.1	Lobe	L	LALB_v3.1_06529	NP_001097315.1	Lobe	L
LALB_chr_8	4499980	4501165	LALB_chr_8,Parent=peak33501	1.102584736	0.004920689	solitary	LALB_v3.1_06529	NP_001097315.1	Lobe	L	LALB_v3.1_06529	NP_001097315.1	Lobe	L
LALB_chr_8	4639769	4640299	LALB_chr_8,Parent=peak33520	1.425605089	0.000381339	solitary	LALB_v3.1_06544	NA	NA	NA	LALB_v3.1_06544	NA	NA	NA
LALB_chr_8	4654489	4655460	LALB_chr_8,Parent=peak33524	-1.527218316	6.19E-07	social	LALB_v3.1_06546	NA	NA	NA	LALB_v3.1_06546,LALB_v3.1_06545,LALB_v3.1_06547	NA	NA	NA
LALB_chr_8	4793935	4795536	LALB_chr_8,Parent=peak33544	-0.807174589	0.018328682	social	LALB_v3.1_06567	NA	NA	NA	LALB_v3.1_06567	NA	NA	NA
LALB_chr_8	5670125	5671315	LALB_chr_8,Parent=peak33653	0.498455274	0.026910602	solitary	LALB_v3.1_06660	NA	NA	NA	LALB_v3.1_06660	NA	NA	NA
LALB_chr_8	5938789	5941605	LALB_chr_8,Parent=peak33692	0.704833148	0.011027155	solitary	LALB_v3.1_06682	NA	NA	NA	LALB_v3.1_06682,LALB_v3.1_06681,LALB_v3.1_06683	NP_652042.1	NADH dehydrogenase (ubiquinone) SGDH subunit	ND-SGDH
LALB_chr_8	7366529	7367237	LALB_chr_8,Parent=peak33848	-0.796751867	0.018854918	social	LALB_v3.1_06725	NA	NA	NA	LALB_v3.1_06725,LALB_v3.1_06724,LALB_v3.1_06726	NP_995679.1,NP_611254.2	rhomboid-5,uncharacterized protein, isoform A	rho-5,CG4984
LALB_chr_8	8928609	8929504	LALB_chr_8,Parent=peak33934	-0.936569954	0.01447645	social	LALB_v3.1_06806	NP_725521.1	uncharacterized protein, isoform A	CG8405	LALB_v3.1_06806	NP_725521.1	uncharacterized protein, isoform A	CG8405
LALB_chr_8	9778131	9778898	LALB_chr_8,Parent=peak33981	0.831196875	0.048043967	solitary	LALB_v3.1_06815	NA	NA	NA	LALB_v3.1_06815	NA	NA	NA
LALB_chr_8	10059499	10061114	LALB_chr_8,Parent=peak33998	1.074942504	6.86E-05	solitary	LALB_v3.1_06817	NA	NA	NA	LALB_v3.1_06817	NA	NA	NA
LALB_chr_8	10452228	10453771	LALB_chr_8,Parent=peak34021	0.839941983	0.04661248	solitary	LALB_v3.1_06828	NP_726871.1	Dpr-interacting protein alpha	DIP-alpha	LALB_v3.1_06828	NP_726871.1	Dpr-interacting protein alpha	DIP-alpha
LALB_chr_8	10485658	10486934	LALB_chr_8,Parent=peak34023	-0.815463032	0.023373274	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_8	11248280	11249230	LALB_chr_8,Parent=peak34062	-0.857656904	0.017834351	social	LALB_v3.1_06840	NP_573242.2	unc-4, isoform C	unc-4	LALB_v3.1_06840	NP_573242.2	unc-4, isoform C	unc-4
LALB_chr_8	11589933	11590655	LALB_chr_8,Parent=peak34088	0.692992234	0.026187158	solitary	LALB_v3.1_06841	NA	NA	NA	LALB_v3.1_06841	NA	NA	NA
LALB_chr_8	12859577	12860481	LALB_chr_8,Parent=peak34155	0.764566614	0.047632849	solitary	LALB_v3.1_06856	NA	NA	NA	LALB_v3.1_06856	NA	NA	NA
LALB_chr_8	13701577	13702533	LALB_chr_8,Parent=peak34196	-1.389205642	0.009760976	social	LALB_v3.1_06867	NA	NA	NA	LALB_v3.1_06867	NA	NA	NA
LALB_chr_8	14270369	14271339	LALB_chr_8,Parent=peak34219	-1.130489415	0.004615058	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_8	14472866	14473983	LALB_chr_8,Parent=peak34230	-0.508313588	0.029466736	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_8	14487386	14488238	LALB_chr_8,Parent=peak34232	-0.856967097	0.017834351	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_8	14717741	14718737	LALB_chr_8,Parent=peak34243	0.785957397	0.029508938	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_8	14912670	14914409	LALB_chr_8,Parent=peak34246	0.764952566	0.046288269	solitary	LALB_v3.1_06875	NA	NA	NA	LALB_v3.1_06876,LALB_v3.1_06875	NP_611346.1	uncharacterized protein	CG5323
LALB_chr_8	16635725	16637111	LALB_chr_8,Parent=peak34425	-0.461318657	0.03127347	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_8	16708184	16709215	LALB_chr_8,Parent=peak34437	0.480854099	0.006923402	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_8	16793806	16794901	LALB_chr_8,Parent=peak34445	0.688541924	0.01798831	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_8	16951166	16952206	LALB_chr_8,Parent=peak34458	-0.702702992	0.048043967	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_8	17031263	17032129	LALB_chr_8,Parent=peak34461	-0.653947983	0.02755612	social	LALB_v3.1_06930	NA	NA	NA	LALB_v3.1_06929,LALB_v3.1_06930,LALB_v3.1_06931	NA	NA	NA
LALB_chr_8	17525015	17526582	LALB_chr_8,Parent=peak34511	-0.422936069	0.030721111	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_8	17763204	17765765	LALB_chr_8,Parent=peak34536	1.218847879	0.015134807	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_9	76891	78029	LALB_chr_9,Parent=peak34567	0.363616021	0.049577469	solitary	LALB_v3.1_06944,LALB_v3.1_06945	NA	NA	NA	LALB_v3.1_06942,LALB_v3.1_06944,LALB_v3.1_06945,LALB_v3.1_06943	NA	NA	NA
LALB_chr_9	1669089	1669923	LALB_chr_9,Parent=peak34692	-0.961019328	0.003332042	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_9	1747283	1748114	LALB_chr_9,Parent=peak34705	-0.803420018	0.006374574	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_9	1768092	1768739	LALB_chr_9,Parent=peak34706	-0.540208176	0.048043967	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_9	2032524	2033912	LALB_chr_9,Parent=peak34723	0.571143608	0.041843835	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_9	2097307	2098258	LALB_chr_9,Parent=peak34729	-0.69705612	0.045499008	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_9	2111873	2112777	LALB_chr_9,Parent=peak34732	-0.724452097	0.04604791	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_9	3481693	3482299	LALB_chr_9,Parent=peak34875	1.023037925	0.004055302	solitary	LALB_v3.1_07003	NA	NA	NA	LALB_v3.1_07003	NA	NA	NA
LALB_chr_9	3543974	3545215	LALB_chr_9,Parent=peak34880	1.346031342	0.005943003	solitary	LALB_v3.1_07003	NA	NA	NA	LALB_v3.1_07003	NA	NA	NA
LALB_chr_9	3769658	3771424	LALB_chr_9,Parent=peak34913	0.503259279	0.029150854	solitary	LALB_v3.1_07044	NP_572515.2	Nostrin	Nost	LALB_v3.1_07043,LALB_v3.1_07044,LALB_v3.1_07041,LALB_v3.1_07042	NP_649925.1,NP_572515.2,NP_001259344.1	p23, isoform A,Nostrin,uncharacterized protein	p23,Nost,CG12659
LALB_chr_9	4197392	4199022	LALB_chr_9,Parent=peak34953	-0.860613888	0.02631935	social	LALB_v3.1_07083	NP_610115.2	uncharacterized protein, isoform C	CG2201	LALB_v3.1_07083,LALB_v3.1_07082	NP_610115.2	uncharacterized protein, isoform C	CG2201
LALB_chr_9	4357744	4359465	LALB_chr_9,Parent=peak34968	-0.627630817	0.02247437	social	LALB_v3.1_07102	NA	NA	NA	LALB_v3.1_07101,LALB_v3.1_07103,LALB_v3.1_07104,LALB_v3.1_07102	NP_477360.2,NP_651181.1	pterin-4a-carbinolamine dehydratase,Succinate dehydrogenase, subunit D	Pcd,SdhD
LALB_chr_9	5026021	5027213	LALB_chr_9,Parent=peak35018	0.964371344	0.044162842	solitary	LALB_v3.1_07140	NA	NA	NA	LALB_v3.1_07140	NA	NA	NA
LALB_chr_9	5037700	5038739	LALB_chr_9,Parent=peak35019	0.923625084	0.004475086	solitary	LALB_v3.1_07140	NA	NA	NA	LALB_v3.1_07140	NA	NA	NA
LALB_chr_9	5514477	5515791	LALB_chr_9,Parent=peak35061	-1.077469265	0.001599519	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_9	5576597	5579129	LALB_chr_9,Parent=peak35069	-0.50938492	0.037623367	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_9	5639727	5640782	LALB_chr_9,Parent=peak35078	0.667143419	0.02093308	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_9	5721372	5723644	LALB_chr_9,Parent=peak35088	-0.463702912	0.016567759	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_9	6081967	6083121	LALB_chr_9,Parent=peak35143	-0.602579031	0.03154125	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_9	7052928	7054443	LALB_chr_9,Parent=peak35259	0.561425277	0.023990803	solitary	LALB_v3.1_07226	NA	NA	NA	LALB_v3.1_07226	NA	NA	NA
LALB_chr_9	7330002	7330736	LALB_chr_9,Parent=peak35298	0.858031298	0.039727064	solitary	LALB_v3.1_07228	NP_730711.3	olf413, isoform B	olf413	LALB_v3.1_07228	NP_730711.3	olf413, isoform B	olf413
LALB_chr_9	7361618	7362503	LALB_chr_9,Parent=peak35306	0.607833806	0.047808557	solitary	LALB_v3.1_07228	NP_730711.3	olf413, isoform B	olf413	LALB_v3.1_07228	NP_730711.3	olf413, isoform B	olf413
LALB_chr_9	7893309	7894390	LALB_chr_9,Parent=peak35385	0.806189215	0.023216907	solitary	LALB_v3.1_07231	NP_611747.2	uncharacterized protein	CG42741	LALB_v3.1_07231	NP_611747.2	uncharacterized protein	CG42741
